"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.000076450E1,7.873626709E-2,2.210902405E-1,9.785750427E0,9.788564334E0
2.001076350E1,7.484436035E-2,2.251318359E-1,9.789043579E0,9.791918107E0
2.002076250E1,7.229965210E-2,2.297721863E-1,9.797276459E0,9.800237166E0
2.003076250E1,7.364685059E-2,2.242337036E-1,9.797426147E0,9.800268554E0
2.004076150E1,7.574249268E-2,2.197430420E-1,9.796078949E0,9.798835987E0
2.005076050E1,7.813751221E-2,2.233355713E-1,9.800120544E0,9.802976432E0
2.006076050E1,8.307723999E-2,2.203417969E-1,9.792636108E0,9.795467027E0
2.007075850E1,7.679031372E-2,2.225871277E-1,9.786947937E0,9.789779962E0
2.008075750E1,6.780899048E-2,2.291734314E-1,9.793384552E0,9.796300297E0
2.009075650E1,7.229965210E-2,2.266287231E-1,9.793384552E0,9.796273210E0
2.010075450E1,7.978408813E-2,2.300715637E-1,9.785900116E0,9.788929436E0
2.011075350E1,7.813751221E-2,2.297721863E-1,9.797276459E0,9.800281972E0
2.012075350E1,8.098159790E-2,2.305206299E-1,9.796228638E0,9.799275142E0
2.013075250E1,7.364685059E-2,2.296224976E-1,9.791438599E0,9.794407597E0
2.014075150E1,6.945556641E-2,2.254312134E-1,9.789043579E0,9.791885288E0
2.015075150E1,6.930587769E-2,2.266287231E-1,9.796228638E0,9.799094826E0
2.016075150E1,6.301895142E-2,2.216889954E-1,9.790241089E0,9.792953486E0
2.017075050E1,7.903564453E-2,2.264790344E-1,9.800569611E0,9.803504683E0
2.018075050E1,8.382568359E-2,2.219883728E-1,9.790690155E0,9.793565198E0
2.019075050E1,7.394622803E-2,2.311193848E-1,9.801617432E0,9.804620772E0
2.020075050E1,7.110214233E-2,2.261796570E-1,9.783505096E0,9.786377508E0
2.021075150E1,7.229965210E-2,2.234852600E-1,9.790241089E0,9.793058433E0
2.022075050E1,7.229965210E-2,2.246827698E-1,9.793534241E0,9.796378030E0
2.023075050E1,7.888595581E-2,2.228865051E-1,9.792785797E0,9.795639594E0
2.024074950E1,8.098159790E-2,2.255809021E-1,9.791139221E0,9.794072289E0
2.025074750E1,8.113128662E-2,2.254312134E-1,9.785750427E0,9.788682901E0
2.026074650E1,7.649093628E-2,2.212399292E-1,9.800569611E0,9.803364864E0
2.027074450E1,7.499404907E-2,2.201921082E-1,9.796078949E0,9.798840311E0
2.028074350E1,6.885681152E-2,2.254312134E-1,9.793683929E0,9.796520066E0
2.029074250E1,7.304809570E-2,2.273771667E-1,9.794881439E0,9.797792548E0
2.030074150E1,7.379653931E-2,2.272274780E-1,9.798773346E0,9.801685434E0
2.031074150E1,7.274871826E-2,2.260299683E-1,9.798473969E0,9.801350623E0
2.032074150E1,7.394622803E-2,2.243833923E-1,9.790390778E0,9.793240910E0
2.033074150E1,7.843688965E-2,2.218386841E-1,9.793983307E0,9.796809366E0
2.034074050E1,7.813751221E-2,2.216889954E-1,9.798473969E0,9.801292955E0
2.035074050E1,7.035369873E-2,2.293231201E-1,9.792785797E0,9.795723169E0
2.036073850E1,7.005432129E-2,2.245330811E-1,9.793234863E0,9.796058993E0
2.037073750E1,6.511459351E-2,2.278262329E-1,9.785600739E0,9.788469059E0
2.038073650E1,7.948471069E-2,2.239343262E-1,9.786199493E0,9.789083968E0
2.039073550E1,8.337661743E-2,2.171983337E-1,9.789193268E0,9.791957496E0
2.040073450E1,7.020401001E-2,2.300715637E-1,9.793683929E0,9.796637507E0
2.041073450E1,6.721023560E-2,2.296224976E-1,9.800868988E0,9.803788891E0
2.042073250E1,7.529342651E-2,2.215393066E-1,9.788444824E0,9.791241027E0
2.043073050E1,6.930587769E-2,2.240840149E-1,9.788744202E0,9.791554013E0
2.044073050E1,7.200027466E-2,2.266287231E-1,9.789492645E0,9.792380245E0
2.045072950E1,7.469467163E-2,2.237846375E-1,9.785600739E0,9.788444242E0
2.046072850E1,8.008346558E-2,2.201921082E-1,9.795180817E0,9.797982709E0
2.047072850E1,7.843688965E-2,2.263293457E-1,9.791438599E0,9.794368134E0
2.048072750E1,7.529342651E-2,2.266287231E-1,9.791588287E0,9.794500032E0
2.049072650E1,7.708969116E-2,2.284249878E-1,9.793234863E0,9.796201809E0
2.050072550E1,6.855743408E-2,2.215393066E-1,9.800719299E0,9.803462581E0
2.051072550E1,7.020401001E-2,2.288740540E-1,9.784702606E0,9.787630818E0
2.052072550E1,7.304809570E-2,2.287243652E-1,9.792935486E0,9.795878536E0
2.053072550E1,7.155120850E-2,2.275268555E-1,9.783804474E0,9.786711298E0
2.054072450E1,7.259902954E-2,2.200424194E-1,9.789043579E0,9.791785510E0
2.055072350E1,7.768844604E-2,2.315684509E-1,9.789342957E0,9.792389645E0
2.056072250E1,6.975494385E-2,2.293231201E-1,9.799222412E0,9.802153576E0
2.057072150E1,7.619155884E-2,2.273771667E-1,9.791139221E0,9.794075392E0
2.058072050E1,7.993377686E-2,2.269281006E-1,9.777966614E0,9.780926177E0
2.059071867E1,7.469467163E-2,2.291734314E-1,9.787397003E0,9.790364644E0
2.060071767E1,7.963439941E-2,2.269281006E-1,9.792785797E0,9.795738444E0
2.061071667E1,7.514373779E-2,2.278262329E-1,9.804012451E0,9.806947105E0
2.062071667E1,7.753875732E-2,2.245330811E-1,9.795031128E0,9.797911112E0
2.063071567E1,7.454498291E-2,2.240840149E-1,9.804611206E0,9.807454894E0
2.064071467E1,7.334747314E-2,2.279759216E-1,9.797426147E0,9.800352646E0
2.065071367E1,7.978408813E-2,2.327659607E-1,9.791288910E0,9.794380226E0
2.066071267E1,7.499404907E-2,2.317181396E-1,9.789342957E0,9.792372181E0
2.067071167E1,7.214996338E-2,2.293231201E-1,9.794432373E0,9.797382315E0
2.068071167E1,7.813751221E-2,2.231858826E-1,9.796228638E0,9.799082249E0
2.069071067E1,6.855743408E-2,2.249821472E-1,9.792037354E0,9.794861542E0
2.070070967E1,7.125183105E-2,2.245330811E-1,9.780810699E0,9.783647064E0
2.071070867E1,7.753875732E-2,2.233355713E-1,9.794731750E0,9.797584452E0
2.072070867E1,7.873626709E-2,2.269281006E-1,9.798174591E0,9.801118359E0
2.073070767E1,7.529342651E-2,2.224374390E-1,9.786798248E0,9.789615287E0
2.074070667E1,7.304809570E-2,2.251318359E-1,9.787846069E0,9.790707382E0
2.075070567E1,7.948471069E-2,2.255809021E-1,9.801018677E0,9.803936539E0
2.076070467E1,7.738906860E-2,2.291734314E-1,9.797575836E0,9.800561300E0
2.077070367E1,8.068222046E-2,2.266287231E-1,9.796078949E0,9.799032247E0
2.078070267E1,7.694000244E-2,2.246827698E-1,9.792187042E0,9.795066574E0
2.079070167E1,7.499404907E-2,2.254312134E-1,9.792037354E0,9.794919033E0
2.080070067E1,7.544311523E-2,2.311193848E-1,9.796827393E0,9.799843611E0
2.081069967E1,7.514373779E-2,2.260299683E-1,9.789792023E0,9.792689313E0
2.082069967E1,8.562194824E-2,2.296224976E-1,9.796827393E0,9.799892069E0
2.083069867E1,7.499404907E-2,2.273771667E-1,9.804461517E0,9.807384469E0
2.084069767E1,7.334747314E-2,2.230361938E-1,9.796827393E0,9.799640399E0
2.085069667E1,7.813751221E-2,2.249821472E-1,9.792336731E0,9.795232569E0
2.086069567E1,7.828720093E-2,2.261796570E-1,9.794881439E0,9.797805292E0
2.087069567E1,6.646179199E-2,2.230361938E-1,9.791438599E0,9.794204008E0
2.088069567E1,7.454498291E-2,2.308200073E-1,9.793983307E0,9.796986468E0
2.089069467E1,6.885681152E-2,2.297721863E-1,9.797725525E0,9.800661303E0
2.090069467E1,8.232879639E-2,2.258802795E-1,9.798923035E0,9.801871891E0
2.091069367E1,7.828720093E-2,2.195933533E-1,9.797875214E0,9.800648388E0
2.092069267E1,7.454498291E-2,2.300715637E-1,9.791588287E0,9.794574573E0
2.093069267E1,7.319778442E-2,2.165995789E-1,9.795779572E0,9.798447362E0
2.094069167E1,7.065307617E-2,2.255809021E-1,9.795779572E0,9.798631334E0
2.095069167E1,7.858657837E-2,2.266287231E-1,9.790839844E0,9.793777681E0
2.096069067E1,7.155120850E-2,2.257305908E-1,9.793085175E0,9.795947688E0
2.097068967E1,7.439529419E-2,2.263293457E-1,9.797725525E0,9.800621669E0
2.098068967E1,7.529342651E-2,2.272274780E-1,9.788145447E0,9.791072092E0
2.099068767E1,7.933502197E-2,2.270777893E-1,9.792935486E0,9.795889127E0
2.100068767E1,7.813751221E-2,2.249821472E-1,9.797276459E0,9.800170838E0
2.101068667E1,8.068222046E-2,2.237846375E-1,9.789193268E0,9.792083232E0
2.102068567E1,7.993377686E-2,2.239343262E-1,9.797126770E0,9.800011681E0
2.103068467E1,8.607101440E-2,2.246827698E-1,9.794582062E0,9.797536850E0
2.104068367E1,6.945556641E-2,2.194436646E-1,9.785301361E0,9.788008088E0
2.105068267E1,6.960525513E-2,2.270777893E-1,9.795629883E0,9.798508765E0
2.106068167E1,7.469467163E-2,2.333647156E-1,9.798773346E0,9.801836434E0
2.107068167E1,7.798782349E-2,2.264790344E-1,9.799222412E0,9.802149496E0
2.108068067E1,8.128097534E-2,2.233355713E-1,9.795629883E0,9.798512651E0
2.109067967E1,7.948471069E-2,2.243833923E-1,9.790839844E0,9.793733230E0
2.110067967E1,7.364685059E-2,2.212399292E-1,9.794282684E0,9.797057939E0
2.111067867E1,7.035369873E-2,2.176473999E-1,9.795480194E0,9.798150451E0
2.112067767E1,7.454498291E-2,2.237846375E-1,9.790091400E0,9.792932459E0
2.113067767E1,8.577163696E-2,2.213896179E-1,9.791288910E0,9.794167073E0
2.114067667E1,7.364685059E-2,2.275268555E-1,9.791139221E0,9.794059402E0
2.115067567E1,7.679031372E-2,2.257305908E-1,9.789941711E0,9.792844825E0
2.116067467E1,8.113128662E-2,2.297721863E-1,9.802515564E0,9.805543785E0
2.117067367E1,7.304809570E-2,2.297721863E-1,9.797426147E0,9.800392359E0
2.118067367E1,7.439529419E-2,2.272274780E-1,9.789043579E0,9.791963091E0
2.119067267E1,7.664062500E-2,2.245330811E-1,9.782756653E0,9.785633174E0
2.120067267E1,7.753875732E-2,2.216889954E-1,9.790091400E0,9.792908041E0
2.121067167E1,7.005432129E-2,2.312690735E-1,9.787097626E0,9.790080333E0
2.122067167E1,7.978408813E-2,2.270777893E-1,9.793534241E0,9.796491349E0
2.123067167E1,7.394622803E-2,2.278262329E-1,9.796977081E0,9.799904733E0
2.124067167E1,7.394622803E-2,2.291734314E-1,9.788295135E0,9.791256823E0
2.125067067E1,8.217910767E-2,2.219883728E-1,9.783804474E0,9.786667575E0
2.126067067E1,7.694000244E-2,2.272274780E-1,9.788145447E0,9.791084893E0
2.127067167E1,7.753875732E-2,2.216889954E-1,9.800120544E0,9.802934303E0
2.128067167E1,7.918533325E-2,2.263293457E-1,9.796977081E0,9.799910980E0
2.129067067E1,7.828720093E-2,2.279759216E-1,9.792636108E0,9.795602271E0
2.130067067E1,7.574249268E-2,2.228865051E-1,9.790690155E0,9.793519747E0
2.131066967E1,6.541397095E-2,2.317181396E-1,9.798773346E0,9.801731039E0
2.132066867E1,7.334747314E-2,2.200424194E-1,9.799222412E0,9.801967068E0
2.133066767E1,7.409591675E-2,2.236349487E-1,9.797276459E0,9.800108612E0
2.134066767E1,7.903564453E-2,2.264790344E-1,9.792336731E0,9.795274271E0
2.135066667E1,8.187973022E-2,2.222877502E-1,9.800270233E0,9.803132804E0
2.136066667E1,7.259902954E-2,2.171983337E-1,9.790540466E0,9.793218488E0
2.137066667E1,7.185058594E-2,2.249821472E-1,9.793085175E0,9.795932662E0
2.138066667E1,6.750961304E-2,2.272274780E-1,9.791288910E0,9.794157870E0
2.139066567E1,7.349716187E-2,2.252815247E-1,9.795779572E0,9.798645366E0
2.140066367E1,7.694000244E-2,2.200424194E-1,9.802515564E0,9.805286830E0
2.141066367E1,7.394622803E-2,2.155517578E-1,9.797875214E0,9.800524951E0
2.142066167E1,7.843688965E-2,2.267784119E-1,9.796827393E0,9.799765699E0
2.143066067E1,6.706054688E-2,2.278262329E-1,9.792935486E0,9.795814787E0
2.144065967E1,7.289840698E-2,2.245330811E-1,9.796528015E0,9.799371941E0
2.145065867E1,7.798782349E-2,2.279759216E-1,9.794282684E0,9.797245961E0
2.146065767E1,7.753875732E-2,2.230361938E-1,9.788744202E0,9.791591824E0
2.147065767E1,7.843688965E-2,2.225871277E-1,9.798174591E0,9.801016411E0
2.148065767E1,7.469467163E-2,2.260299683E-1,9.790839844E0,9.793733389E0
2.149065667E1,7.289840698E-2,2.219883728E-1,9.794132996E0,9.796919626E0
2.150065667E1,7.708969116E-2,2.261796570E-1,9.795779572E0,9.798693661E0
2.151065667E1,7.544311523E-2,2.266287231E-1,9.801467743E0,9.804377704E0
2.152065567E1,6.960525513E-2,2.363584900E-1,9.789342957E0,9.792443298E0
2.153065467E1,7.170089722E-2,2.248324585E-1,9.787846069E0,9.790690544E0
2.154065467E1,7.394622803E-2,2.219883728E-1,9.790540466E0,9.793335974E0
2.155065367E1,7.065307617E-2,2.285746765E-1,9.790091400E0,9.793014238E0
2.156065267E1,8.232879639E-2,2.282752991E-1,9.799521790E0,9.802525947E0
2.157065167E1,7.379653931E-2,2.254312134E-1,9.796228638E0,9.799099994E0
2.158065167E1,6.765930176E-2,2.252815247E-1,9.791139221E0,9.793964304E0
2.159065067E1,7.424560547E-2,2.234852600E-1,9.793085175E0,9.795916257E0
2.160065525E1,7.514373779E-2,2.264790344E-1,9.793384552E0,9.796291151E0
2.161065425E1,7.843688965E-2,2.179467773E-1,9.787397003E0,9.790137550E0
2.162065325E1,7.768844604E-2,2.264790344E-1,9.790091400E0,9.793018833E0
2.163065225E1,7.005432129E-2,2.240840149E-1,9.793833618E0,9.796647294E0
2.164065025E1,8.083190918E-2,2.198927307E-1,9.788295135E0,9.791098420E0
2.165064925E1,7.858657837E-2,2.233355713E-1,9.782457275E0,9.785321915E0
2.166064825E1,7.499404907E-2,2.225871277E-1,9.791737976E0,9.794554698E0
2.167064625E1,7.649093628E-2,2.290237427E-1,9.787097626E0,9.790075724E0
2.168064525E1,7.559280396E-2,2.294728088E-1,9.795629883E0,9.798608924E0
2.169064425E1,7.993377686E-2,2.213896179E-1,9.797875214E0,9.800702091E0
2.170064325E1,7.424560547E-2,2.237846375E-1,9.798623657E0,9.801459970E0
2.171064325E1,6.990463257E-2,2.263293457E-1,9.792636108E0,9.795500681E0
2.172064225E1,7.125183105E-2,2.222877502E-1,9.787247314E0,9.790030575E0
2.173064125E1,7.559280396E-2,2.288740540E-1,9.784702606E0,9.787670954E0
2.174064025E1,7.694000244E-2,2.279759216E-1,9.789342957E0,9.792299439E0
2.175063925E1,7.379653931E-2,2.225871277E-1,9.797426147E0,9.800232144E0
2.176063925E1,6.556365967E-2,2.237846375E-1,9.792636108E0,9.795412197E0
2.177063925E1,8.053253174E-2,2.251318359E-1,9.795031128E0,9.797949001E0
2.178063925E1,8.382568359E-2,2.140548706E-1,9.798773346E0,9.801469549E0
2.179063825E1,7.349716187E-2,2.177970886E-1,9.803413696E0,9.806108173E0
2.180063725E1,6.631210327E-2,2.267784119E-1,9.798623657E0,9.801471896E0
2.181063625E1,7.349716187E-2,2.234852600E-1,9.794282684E0,9.797107777E0
2.182063525E1,7.738906860E-2,2.239343262E-1,9.787397003E0,9.790264335E0
2.183063425E1,6.945556641E-2,2.261796570E-1,9.799222412E0,9.802078412E0
2.184063225E1,7.514373779E-2,2.269281006E-1,9.796827393E0,9.799743359E0
2.185063125E1,7.993377686E-2,2.264790344E-1,9.796827393E0,9.799770871E0
2.186063025E1,7.484436035E-2,2.288740540E-1,9.791588287E0,9.794548800E0
2.187062925E1,7.170089722E-2,2.294728088E-1,9.790091400E0,9.793042858E0
2.188062825E1,7.813751221E-2,2.312690735E-1,9.785001984E0,9.788046520E0
2.189062725E1,7.439529419E-2,2.287243652E-1,9.791737976E0,9.794691526E0
2.190062625E1,6.930587769E-2,2.188449097E-1,9.793085175E0,9.795775295E0
2.191062425E1,7.768844604E-2,2.344125366E-1,9.788893890E0,9.792008391E0
2.192062325E1,7.903564453E-2,2.263293457E-1,9.789193268E0,9.792128290E0
2.193062225E1,7.424560547E-2,2.257305908E-1,9.799072723E0,9.801953527E0
2.194062125E1,8.128097534E-2,2.251318359E-1,9.783056030E0,9.785983662E0
2.195062025E1,7.589218140E-2,2.218386841E-1,9.787846069E0,9.790653844E0
2.196061925E1,6.915618896E-2,2.258802795E-1,9.802365875E0,9.805211942E0
2.197061925E1,6.870712280E-2,2.266287231E-1,9.795629883E0,9.798492029E0
2.198061925E1,7.170089722E-2,2.299218750E-1,9.790241089E0,9.793203034E0
2.199061925E1,6.691085815E-2,2.275268555E-1,9.793683929E0,9.796555029E0
2.200061825E1,7.454498291E-2,2.227368164E-1,9.796228638E0,9.799044043E0
2.201061725E1,6.541397095E-2,2.182461548E-1,9.793234863E0,9.795884823E0
2.202061725E1,7.469467163E-2,2.157014465E-1,9.790690155E0,9.793350812E0
2.203061625E1,7.559280396E-2,2.279759216E-1,9.787397003E0,9.790343579E0
2.204061525E1,7.349716187E-2,2.218386841E-1,9.794881439E0,9.797668939E0
2.205061425E1,7.559280396E-2,2.219883728E-1,9.789792023E0,9.792600316E0
2.206061325E1,7.319778442E-2,2.279759216E-1,9.789492645E0,9.792420395E0
2.207061225E1,7.933502197E-2,2.242337036E-1,9.785151672E0,9.788042095E0
2.208061225E1,7.259902954E-2,2.294728088E-1,9.795629883E0,9.798586285E0
2.209061225E1,6.646179199E-2,2.248324585E-1,9.789642334E0,9.792449327E0
2.210061225E1,6.930587769E-2,2.227368164E-1,9.794432373E0,9.797209833E0
2.211061125E1,7.200027466E-2,2.254312134E-1,9.789043579E0,9.791903669E0
2.212061225E1,7.484436035E-2,2.293231201E-1,9.784403229E0,9.787376427E0
2.213061225E1,6.780899048E-2,2.231858826E-1,9.797276459E0,9.800052857E0
2.214061125E1,8.232879639E-2,2.213896179E-1,9.781559143E0,9.784410594E0
2.215061025E1,7.708969116E-2,2.267784119E-1,9.789642334E0,9.792572098E0
2.216060925E1,7.978408813E-2,2.243833923E-1,9.790690155E0,9.793586019E0
2.217060825E1,6.975494385E-2,2.180964661E-1,9.789193268E0,9.791870948E0
2.218060725E1,7.110214233E-2,2.311193848E-1,9.801018677E0,9.804001162E0
2.219060625E1,7.993377686E-2,2.261796570E-1,9.798923035E0,9.801858971E0
2.220060525E1,7.424560547E-2,2.264790344E-1,9.793983307E0,9.796882881E0
2.221060425E1,6.975494385E-2,2.249821472E-1,9.794582062E0,9.797413969E0
2.222060425E1,7.903564453E-2,2.243833923E-1,9.797725525E0,9.800613246E0
2.223060425E1,7.948471069E-2,2.209405518E-1,9.798324280E0,9.801137242E0
2.224060425E1,6.691085815E-2,2.300715637E-1,9.787247314E0,9.790179773E0
2.225060325E1,6.062393188E-2,2.288740540E-1,9.793085175E0,9.795946908E0
2.226060325E1,7.080276489E-2,2.207908630E-1,9.792486420E0,9.795231080E0
2.227060325E1,7.514373779E-2,2.224374390E-1,9.792187042E0,9.795001382E0
2.228060325E1,7.319778442E-2,2.215393066E-1,9.789043579E0,9.791823721E0
2.229060425E1,7.828720093E-2,2.312690735E-1,9.792486420E0,9.795529825E0
2.230060525E1,7.723937988E-2,2.258802795E-1,9.786049805E0,9.788961058E0
2.231060525E1,7.903564453E-2,2.288740540E-1,9.794582062E0,9.797574584E0
2.232060525E1,7.798782349E-2,2.257305908E-1,9.791438599E0,9.794350730E0
2.233060525E1,7.634124756E-2,2.317181396E-1,9.786947937E0,9.789988315E0
2.234060425E1,7.753875732E-2,2.246827698E-1,9.796677704E0,9.799560635E0
2.235060425E1,7.933502197E-2,2.285746765E-1,9.791588287E0,9.794577154E0
2.236060425E1,7.813751221E-2,2.263293457E-1,9.786947937E0,9.789876422E0
2.237060425E1,8.337661743E-2,2.275268555E-1,9.788594513E0,9.791593469E0
2.238060425E1,7.439529419E-2,2.273771667E-1,9.797875214E0,9.800795567E0
2.239060425E1,8.202941895E-2,2.191442871E-1,9.790690155E0,9.793485935E0
2.240060325E1,7.664062500E-2,2.204914856E-1,9.781259766E0,9.784044812E0
2.241060225E1,7.813751221E-2,2.221380615E-1,9.795031128E0,9.797861276E0
2.242060325E1,7.813751221E-2,2.261796570E-1,9.803862762E0,9.806782743E0
2.243060325E1,7.918533325E-2,2.249821472E-1,9.793384552E0,9.796288494E0
2.244060325E1,7.409591675E-2,2.170486450E-1,9.790839844E0,9.793525676E0
2.245060225E1,7.664062500E-2,2.183958435E-1,9.789043579E0,9.791779446E0
2.246060125E1,7.439529419E-2,2.234852600E-1,9.797725525E0,9.800556402E0
2.247059925E1,6.735992432E-2,2.264790344E-1,9.788744202E0,9.791595537E0
2.248059825E1,7.140151978E-2,2.267784119E-1,9.786648560E0,9.789536080E0
2.249059725E1,7.574249268E-2,2.257305908E-1,9.786049805E0,9.788945909E0
2.250059625E1,7.544311523E-2,2.218386841E-1,9.792935486E0,9.795738333E0
2.251059525E1,6.721023560E-2,2.201921082E-1,9.794582062E0,9.797287356E0
2.252059625E1,7.334747314E-2,2.236349487E-1,9.798324280E0,9.801150501E0
2.253059525E1,8.038284302E-2,2.321672058E-1,9.786498871E0,9.789582379E0
2.254059525E1,7.319778442E-2,2.239343262E-1,9.799671478E0,9.802503026E0
2.255059525E1,7.963439941E-2,2.275268555E-1,9.780661011E0,9.783631223E0
2.256059425E1,7.304809570E-2,2.273771667E-1,9.786947937E0,9.789861405E0
2.257059425E1,6.346801758E-2,2.245330811E-1,9.789492645E0,9.792272951E0
2.258059425E1,8.128097534E-2,2.273771667E-1,9.795779572E0,9.798755247E0
2.259059325E1,7.649093628E-2,2.335144043E-1,9.798623657E0,9.801704210E0
2.260058675E1,7.274871826E-2,2.276765442E-1,9.797126770E0,9.800041935E0
2.261058675E1,7.229965210E-2,2.272274780E-1,9.799072723E0,9.801973567E0
2.262058575E1,7.828720093E-2,2.288740540E-1,9.798623657E0,9.801608939E0
2.263058575E1,7.005432129E-2,2.318678284E-1,9.804162140E0,9.807153795E0
2.264058575E1,7.080276489E-2,2.309696960E-1,9.792785797E0,9.795765090E0
2.265058475E1,6.825805664E-2,2.246827698E-1,9.794881439E0,9.797695847E0
2.266058375E1,7.349716187E-2,2.285746765E-1,9.798623657E0,9.801564864E0
2.267058275E1,6.975494385E-2,2.186952209E-1,9.785750427E0,9.788442408E0
2.268058175E1,8.547225952E-2,2.306703186E-1,9.785750427E0,9.788841899E0
2.269058075E1,8.247848511E-2,2.287243652E-1,9.788295135E0,9.791314477E0
2.270057875E1,6.750961304E-2,2.263293457E-1,9.793234863E0,9.796082462E0
2.271057775E1,7.529342651E-2,2.255809021E-1,9.785001984E0,9.787891482E0
2.272057675E1,7.529342651E-2,2.254312134E-1,9.782008209E0,9.784895142E0
2.273057575E1,7.304809570E-2,2.276765442E-1,9.791887665E0,9.794806617E0
2.274057375E1,7.514373779E-2,2.267784119E-1,9.790390778E0,9.793305193E0
2.275057275E1,7.873626709E-2,2.209405518E-1,9.792486420E0,9.795295014E0
2.276057175E1,7.798782349E-2,2.204914856E-1,9.786947937E0,9.789742005E0
2.277056975E1,6.825805664E-2,2.320175171E-1,9.794132996E0,9.797118578E0
2.278056875E1,6.900650024E-2,2.204914856E-1,9.793534241E0,9.796259047E0
2.279056775E1,6.661148071E-2,2.245330811E-1,9.796078949E0,9.798878251E0
2.280056675E1,7.499404907E-2,2.255809021E-1,9.794432373E0,9.797316794E0
2.281056575E1,7.155120850E-2,2.257305908E-1,9.794731750E0,9.797593783E0
2.282056575E1,7.349716187E-2,2.299218750E-1,9.788444824E0,9.791420631E0
2.283056475E1,7.708969116E-2,2.279759216E-1,9.789342957E0,9.792300616E0
2.284056375E1,6.990463257E-2,2.212399292E-1,9.795330505E0,9.798078050E0
2.285056375E1,7.095245361E-2,2.272274780E-1,9.792636108E0,9.795529007E0
2.286056275E1,8.023315430E-2,2.203417969E-1,9.799372101E0,9.802177382E0
2.287056175E1,7.499404907E-2,2.221380615E-1,9.789342957E0,9.792150170E0
2.288055975E1,7.020401001E-2,2.284249878E-1,9.792037354E0,9.794952890E0
2.289055875E1,7.664062500E-2,2.221380615E-1,9.788594513E0,9.791414691E0
2.290055775E1,7.559280396E-2,2.222877502E-1,9.789492645E0,9.792307816E0
2.291055675E1,6.526428223E-2,2.207908630E-1,9.787995758E0,9.790703192E0
2.292055675E1,6.900650024E-2,2.212399292E-1,9.790241089E0,9.792983691E0
2.293055575E1,7.903564453E-2,2.276765442E-1,9.802365875E0,9.805328143E0
2.294055475E1,8.307723999E-2,2.218386841E-1,9.795629883E0,9.798493712E0
2.295055475E1,7.738906860E-2,2.221380615E-1,9.802964630E0,9.805786553E0
2.296055375E1,7.424560547E-2,2.291734314E-1,9.805209961E0,9.808168802E0
2.297055275E1,7.873626709E-2,2.258802795E-1,9.794282684E0,9.797203407E0
2.298055175E1,6.900650024E-2,2.236349487E-1,9.796378326E0,9.799173577E0
2.299055175E1,7.484436035E-2,2.242337036E-1,9.791887665E0,9.794740756E0
2.300055075E1,7.783813477E-2,2.218386841E-1,9.792037354E0,9.794859198E0
2.301054975E1,7.933502197E-2,2.158511353E-1,9.785301361E0,9.788003294E0
2.302054875E1,7.843688965E-2,2.284249878E-1,9.782307587E0,9.785288552E0
2.303054775E1,7.499404907E-2,2.341131592E-1,9.795480194E0,9.798564452E0
2.304054775E1,7.708969116E-2,2.342628479E-1,9.783954163E0,9.787061917E0
2.305054675E1,7.035369873E-2,2.282752991E-1,9.780211945E0,9.783128586E0
2.306054675E1,7.529342651E-2,2.230361938E-1,9.803114319E0,9.805940271E0
2.307054575E1,7.424560547E-2,2.245330811E-1,9.793833618E0,9.796688443E0
2.308054475E1,7.514373779E-2,2.335144043E-1,9.791588287E0,9.794660624E0
2.309054375E1,7.619155884E-2,2.240840149E-1,9.794731750E0,9.797590972E0
2.310054275E1,7.259902954E-2,2.276765442E-1,9.795629883E0,9.798544383E0
2.311054275E1,7.589218140E-2,2.311193848E-1,9.799222412E0,9.802241360E0
2.312054275E1,7.679031372E-2,2.261796570E-1,9.801168365E0,9.804078504E0
2.313054175E1,7.499404907E-2,2.225871277E-1,9.792935486E0,9.795751863E0
2.314054175E1,6.990463257E-2,2.216889954E-1,9.793384552E0,9.796142795E0
2.315054075E1,7.319778442E-2,2.260299683E-1,9.798174591E0,9.801054677E0
2.316053975E1,7.753875732E-2,2.273771667E-1,9.787097626E0,9.790045586E0
2.317053975E1,6.885681152E-2,2.245330811E-1,9.793983307E0,9.796798731E0
2.318053875E1,6.706054688E-2,2.264790344E-1,9.788893890E0,9.791743127E0
2.319053875E1,7.978408813E-2,2.183958435E-1,9.792785797E0,9.795545718E0
2.320053775E1,7.364685059E-2,2.264790344E-1,9.798623657E0,9.801517341E0
2.321053775E1,7.529342651E-2,2.312690735E-1,9.790241089E0,9.793261717E0
2.322053875E1,7.289840698E-2,2.282752991E-1,9.788594513E0,9.791527273E0
2.323053875E1,8.023315430E-2,2.294728088E-1,9.795180817E0,9.798196893E0
2.324053775E1,7.394622803E-2,2.291734314E-1,9.794881439E0,9.797841135E0
2.325053675E1,7.050338745E-2,2.323168945E-1,9.789342957E0,9.792353006E0
2.326053675E1,6.541397095E-2,2.273771667E-1,9.789792023E0,9.792650673E0
2.327053575E1,6.915618896E-2,2.311193848E-1,9.797875214E0,9.800844731E0
2.328053575E1,8.502319336E-2,2.216889954E-1,9.801767120E0,9.804642453E0
2.329053575E1,7.424560547E-2,2.245330811E-1,9.790540466E0,9.793396251E0
2.330053575E1,7.679031372E-2,2.246827698E-1,9.795929260E0,9.798806518E0
