"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.232531000E0,2.059716797E-1,1.121168518E-1,9.864187317E0,9.866974508E0
3.242592000E0,1.999841309E-1,1.170565796E-1,9.769434357E0,9.772182128E0
3.252652000E0,1.996847534E-1,1.131646729E-1,9.744136963E0,9.746839765E0
3.262713000E0,1.917512512E-1,1.092727661E-1,9.855505371E0,9.857976222E0
3.272774000E0,2.008822632E-1,1.148112488E-1,9.867031403E0,9.869743867E0
3.282835000E0,2.043251038E-1,1.148112488E-1,9.751022644E0,9.753838884E0
3.292896000E0,2.034269714E-1,1.200503540E-1,9.792486420E0,9.795334854E0
3.302956000E0,2.185455322E-1,1.137634277E-1,9.871522064E0,9.874596302E0
3.313017000E0,2.207908630E-1,1.134640503E-1,9.843380585E0,9.846510246E0
3.323078000E0,2.152523804E-1,1.002914429E-1,9.734107819E0,9.737004005E0
3.333139000E0,2.218386841E-1,8.786727905E-2,9.805060272E0,9.807963091E0
3.343200000E0,2.279759216E-1,7.619155884E-2,9.867630157E0,9.870557385E0
3.353261000E0,2.287243652E-1,6.167175293E-2,9.767039337E0,9.769911753E0
3.363321000E0,2.288740540E-1,4.760101318E-2,9.710906067E0,9.713719464E0
3.373382000E0,2.293231201E-1,5.313949585E-2,9.860445099E0,9.863254557E0
3.383443000E0,2.204914856E-1,5.643264771E-2,9.830657043E0,9.833291364E0
3.393504000E0,2.163002014E-1,6.271957397E-2,9.722581787E0,9.725189773E0
3.403565000E0,2.145039368E-1,5.568420410E-2,9.776170349E0,9.778681883E0
3.413626000E0,2.140548706E-1,7.319778442E-2,9.861792297E0,9.864386687E0
3.423686000E0,2.026785278E-1,6.915618896E-2,9.789492645E0,9.791834732E0
3.433747000E0,1.901046753E-1,8.143066406E-2,9.754764862E0,9.756956916E0
3.443808000E0,1.880090332E-1,8.696914673E-2,9.837842102E0,9.840022777E0
3.453869000E0,1.866618347E-1,1.175056458E-1,9.852361908E0,9.854830561E0
3.463930000E0,1.948947144E-1,1.282832336E-1,9.738149414E0,9.740944233E0
3.473991000E0,1.919009399E-1,1.332229614E-1,9.765841827E0,9.768635571E0
3.484051000E0,1.844165039E-1,1.502874756E-1,9.864935760E0,9.867803876E0
3.494112000E0,1.947450256E-1,1.651066589E-1,9.814939728E0,9.818259912E0
3.504173000E0,1.987866211E-1,1.474433899E-1,9.758656769E0,9.761794794E0
3.514234000E0,2.127076721E-1,1.342707825E-1,9.815538483E0,9.818761068E0
3.524295000E0,2.185455322E-1,1.413061523E-1,9.852062531E0,9.855499261E0
3.534356000E0,2.210902405E-1,1.255888367E-1,9.781708832E0,9.785013087E0
3.544416000E0,2.140548706E-1,1.035845947E-1,9.729168091E0,9.732073828E0
3.554477000E0,2.191442871E-1,9.325607300E-2,9.840985565E0,9.843867015E0
3.564538000E0,2.296224976E-1,8.502319336E-2,9.835896149E0,9.838943464E0
3.574599000E0,2.237846375E-1,7.439529419E-2,9.730365601E0,9.733222947E0
3.584660000E0,2.149530029E-1,6.765930176E-2,9.773625641E0,9.776223235E0
3.594720000E0,2.225871277E-1,6.780899048E-2,9.852511597E0,9.855258893E0
3.604781000E0,2.134561157E-1,6.586303711E-2,9.777966614E0,9.780518010E0
3.614842000E0,2.092648315E-1,6.137237549E-2,9.699230347E0,9.701681692E0
3.624903000E0,2.067201233E-1,6.825805664E-2,9.799372101E0,9.801789936E0
3.634964000E0,2.062710571E-1,7.694000244E-2,9.826765137E0,9.829230924E0
3.645025000E0,1.932481384E-1,7.200027466E-2,9.746082916E0,9.748264517E0
3.655085000E0,1.938468933E-1,8.023315430E-2,9.740843811E0,9.743102798E0
3.665146000E0,2.044747925E-1,1.017883301E-1,9.848769379E0,9.851417618E0
3.675207000E0,1.898052979E-1,1.219963074E-1,9.802964630E0,9.805560906E0
3.685268000E0,1.863624573E-1,1.191522217E-1,9.755962372E0,9.758469656E0
3.695329000E0,1.847158813E-1,1.215472412E-1,9.817484436E0,9.819974254E0
3.705390000E0,1.926493835E-1,1.285826111E-1,9.848470001E0,9.851193260E0
3.715450000E0,1.959425354E-1,1.387614441E-1,9.802964630E0,9.805904535E0
3.725511000E0,2.109114075E-1,1.315763855E-1,9.774823151E0,9.777983616E0
3.735572000E0,2.085163879E-1,1.219963074E-1,9.853260040E0,9.856221163E0
3.745633000E0,2.116598511E-1,1.299298096E-1,9.811796265E0,9.814939001E0
3.755694000E0,2.192939758E-1,1.312770081E-1,9.783654785E0,9.786992615E0
3.765755792E0,2.246827698E-1,1.145118713E-1,9.764195251E0,9.767451266E0
3.775815792E0,2.276765442E-1,1.008901978E-1,9.839338989E0,9.842489888E0
3.785876792E0,2.293231201E-1,8.128097534E-2,9.796228638E0,9.799249523E0
3.795937792E0,2.140548706E-1,5.777984619E-2,9.769883423E0,9.772398891E0
3.805998792E0,2.424957275E-1,5.777984619E-2,9.795180817E0,9.798352408E0
3.816059792E0,2.192939758E-1,7.903564453E-2,9.829160156E0,9.831923813E0
3.826119792E0,1.995350647E-1,8.711883545E-2,9.813891907E0,9.816306754E0
3.836180792E0,2.031275940E-1,9.909393311E-2,9.726922760E0,9.729548130E0
3.846241792E0,1.911524963E-1,1.204994202E-1,9.782756653E0,9.785365967E0
3.856302792E0,2.089654541E-1,1.267863464E-1,9.924362183E0,9.927371559E0
3.866363792E0,1.948947144E-1,1.362167358E-1,9.794582062E0,9.797467873E0
3.876424792E0,1.872605896E-1,1.339714050E-1,9.786498871E0,9.789207068E0
3.886484792E0,2.180964661E-1,1.255888367E-1,9.832602997E0,9.835823317E0
3.896545792E0,2.219883728E-1,1.163081360E-1,9.879006500E0,9.882184771E0
3.906606792E0,2.097138977E-1,1.185534668E-1,9.751172333E0,9.754147667E0
3.916667792E0,2.046244812E-1,1.091230774E-1,9.784103851E0,9.786851751E0
3.926728792E0,1.987866211E-1,1.161584473E-1,9.838291168E0,9.840984809E0
3.936789792E0,1.892065430E-1,1.083746338E-1,9.736353149E0,9.738794424E0
3.946849792E0,1.841171265E-1,1.089733887E-1,9.671088867E0,9.673455132E0
3.956910792E0,2.001338196E-1,1.080752563E-1,9.828262024E0,9.830893562E0
3.966971792E0,2.192939758E-1,1.080752563E-1,9.893975372E0,9.896995442E0
3.977032792E0,2.142045593E-1,8.592132568E-2,9.686057739E0,9.688806975E0
3.987093792E0,2.083666992E-1,5.643264771E-2,9.746232605E0,9.748623047E0
3.997153792E0,2.146536255E-1,4.775070190E-2,9.882149963E0,9.884596310E0
4.007214792E0,2.369572449E-1,2.290237427E-2,9.777667236E0,9.780564904E0
4.017275792E0,1.987866211E-1,-1.047821045E-2,9.687704315E0,9.689749265E0
4.027336792E0,1.713935852E-1,-1.496887207E-4,9.802066498E0,9.803564832E0
4.037397792E0,1.926493835E-1,2.619552612E-2,9.795929260E0,9.797858443E0
4.047458792E0,1.939965820E-1,5.343887329E-2,9.722881165E0,9.724963163E0
4.057518792E0,2.107617188E-1,6.990463257E-2,9.801916809E0,9.804431666E0
4.067579792E0,2.119592285E-1,1.025367737E-1,9.881700897E0,9.884505710E0
4.077640792E0,1.898052979E-1,1.187031555E-1,9.835896149E0,9.838443451E0
4.087701792E0,1.895059204E-1,1.209484863E-1,9.754914551E0,9.757504749E0
4.097762792E0,2.154020691E-1,1.227447510E-1,9.783355408E0,9.786496174E0
4.107823792E0,2.100132751E-1,1.440005493E-1,9.870324554E0,9.873608689E0
4.117883792E0,2.017803955E-1,1.679507446E-1,9.791737976E0,9.795256779E0
4.127944792E0,2.260299683E-1,1.796264648E-1,9.710157623E0,9.714448841E0
4.138005792E0,1.971400452E-1,1.922003174E-1,9.849966888E0,9.853814128E0
4.148066792E0,2.168989563E-1,1.642085266E-1,9.855804749E0,9.859558653E0
4.158127792E0,2.164498901E-1,1.598675537E-1,9.750573578E0,9.754285893E0
4.168187792E0,1.889071655E-1,1.514849854E-1,9.810000000E0,9.812988007E0
4.178248792E0,2.052232361E-1,1.199006653E-1,9.867181091E0,9.870043335E0
4.188309792E0,2.177970886E-1,9.999206543E-2,9.753267975E0,9.756211876E0
4.198370792E0,2.222877502E-1,7.274871826E-2,9.781708832E0,9.784504683E0
4.208431792E0,2.327659607E-1,6.676116943E-2,9.849667511E0,9.852643662E0
4.218492792E0,2.378553772E-1,7.484436035E-2,9.815538483E0,9.818705239E0
4.228552792E0,2.131567383E-1,6.511459351E-2,9.703721008E0,9.706280292E0
4.238613792E0,1.993853760E-1,8.187973022E-2,9.743987274E0,9.746370956E0
4.248674792E0,2.161505127E-1,7.978408813E-2,9.790839844E0,9.793550500E0
4.258735792E0,2.165995789E-1,8.232879639E-2,9.841883698E0,9.844611121E0
4.268796792E0,2.182461548E-1,6.631210327E-2,9.771080933E0,9.773742951E0
4.278856792E0,1.866618347E-1,7.005432129E-2,9.791887665E0,9.793917209E0
4.288917792E0,1.710942078E-1,6.346801758E-2,9.847272491E0,9.848963242E0
4.298978792E0,1.939965820E-1,8.367599487E-2,9.709409180E0,9.711707521E0
4.309039792E0,1.872605896E-1,8.217910767E-2,9.779463501E0,9.781601418E0
4.319100792E0,1.673519897E-1,9.744735718E-2,9.796677704E0,9.798591568E0
4.329161792E0,1.878593445E-1,1.471440125E-1,9.818083191E0,9.820982641E0
4.339221792E0,1.942959595E-1,1.309776306E-1,9.772877197E0,9.775685898E0
4.349282792E0,2.070195007E-1,1.202000427E-1,9.803862762E0,9.806784906E0
4.359343792E0,2.405497742E-1,1.028361511E-1,9.924212494E0,9.927660001E0
4.369404792E0,2.302212524E-1,8.487350464E-2,9.838440857E0,9.841500080E0
4.379465792E0,2.037263489E-1,6.511459351E-2,9.757010193E0,9.759354089E0
4.389526792E0,2.160008240E-1,4.475692749E-2,9.750872955E0,9.753367774E0
4.399586792E0,1.860630798E-1,7.229965210E-2,9.852062531E0,9.854084575E0
4.409647792E0,2.094145203E-1,1.008901978E-1,9.769584045E0,9.772349037E0
4.419708792E0,2.444416809E-1,1.255888367E-1,9.675429840E0,9.679331944E0
4.429769792E0,2.582130432E-1,1.803749084E-1,9.865534515E0,9.870561299E0
4.439830792E0,2.477348328E-1,1.883084106E-1,9.916578369E0,9.921459528E0
4.449890792E0,2.180964661E-1,1.752854919E-1,9.664352875E0,9.668402534E0
4.459951792E0,2.043251038E-1,1.425036621E-1,9.737850037E0,9.741035847E0
4.470012792E0,2.022294617E-1,9.984237671E-2,9.890532532E0,9.893103609E0
4.480073792E0,2.019300842E-1,6.780899048E-2,9.765392761E0,9.767715680E0
4.490134792E0,1.784289551E-1,6.810836792E-2,9.635313263E0,9.637205887E0
4.500195792E0,2.118095398E-1,7.319778442E-2,9.860894165E0,9.863440319E0
4.510255792E0,2.180964661E-1,8.532257080E-2,9.912387085E0,9.915153238E0
4.520316792E0,1.883084106E-1,1.154100037E-1,9.769733734E0,9.772229877E0
4.530377792E0,1.778302002E-1,1.161584473E-1,9.762848053E0,9.765158395E0
4.540438792E0,1.938468933E-1,1.116677856E-1,9.860295410E0,9.862832853E0
4.550499792E0,2.077679443E-1,9.774673462E-2,9.848170624E0,9.850846998E0
4.560559792E0,2.040257263E-1,7.559280396E-2,9.767039337E0,9.769462533E0
4.570620792E0,2.094145203E-1,6.795867920E-2,9.807604980E0,9.810075855E0
4.580681792E0,2.113604736E-1,7.439529419E-2,9.925110626E0,9.927639642E0
4.590742792E0,2.049238586E-1,8.083190918E-2,9.768087158E0,9.770570829E0
4.600803792E0,2.287243652E-1,1.010398865E-1,9.696985016E0,9.700208363E0
4.610864792E0,2.338137817E-1,1.056802368E-1,9.823022919E0,9.826373515E0
4.620924792E0,2.248324585E-1,8.517288208E-2,9.833052063E0,9.835990897E0
4.630985792E0,2.055226135E-1,9.909393311E-2,9.735604706E0,9.738277986E0
4.641046792E0,1.823208618E-1,9.355545044E-2,9.723330231E0,9.725489412E0
4.651107792E0,1.926493835E-1,9.639953613E-2,9.847422180E0,9.849778183E0
4.661168792E0,2.197430420E-1,9.265731812E-2,9.839488678E0,9.842378261E0
4.671228792E0,2.082170105E-1,8.502319336E-2,9.710906067E0,9.713510174E0
4.681289792E0,1.975891113E-1,9.999206543E-2,9.794731750E0,9.797234811E0
4.691350792E0,1.954934692E-1,1.043330383E-1,9.810149689E0,9.812652037E0
4.701411792E0,1.905537415E-1,1.369651794E-1,9.722881165E0,9.725712741E0
4.711472792E0,1.975891113E-1,1.378633118E-1,9.720186768E0,9.723172247E0
4.721533792E0,2.272274780E-1,1.532812500E-1,9.821825409E0,9.825649181E0
4.731593792E0,2.583627319E-1,1.431024170E-1,9.863289185E0,9.867710127E0
4.741654792E0,2.427951050E-1,1.119671631E-1,9.786648560E0,9.790300105E0
4.751715792E0,2.180964661E-1,8.262817383E-2,9.817783813E0,9.820553574E0
4.761776667E0,1.892065430E-1,6.631210327E-2,9.833201752E0,9.835245452E0
4.771837667E0,1.806742859E-1,6.047424316E-2,9.771230621E0,9.773087956E0
4.781897667E0,1.998344421E-1,4.445755005E-2,9.761500854E0,9.763647331E0
4.791958667E0,2.161505127E-1,6.212081909E-2,9.799072723E0,9.801653242E0
4.802019667E0,2.273771667E-1,9.864486694E-2,9.929301910E0,9.932394858E0
4.812080667E0,2.062710571E-1,1.007405090E-1,9.767488403E0,9.770185572E0
4.822141667E0,1.784289551E-1,1.243913269E-1,9.714648285E0,9.717082967E0
4.832202667E0,2.083666992E-1,1.249900818E-1,9.845176849E0,9.848174775E0
4.842262667E0,2.131567383E-1,1.285826111E-1,9.823771362E0,9.826924904E0
4.852323667E0,2.285746765E-1,1.118174744E-1,9.757908325E0,9.761225559E0
4.862384667E0,2.312690735E-1,7.424560547E-2,9.791139221E0,9.794151573E0
4.872445667E0,2.020797729E-1,8.442443848E-2,9.915380859E0,9.917799217E0
4.882506667E0,2.122586060E-1,1.158590698E-1,9.803563385E0,9.806545369E0
4.892566667E0,2.049238586E-1,1.203497314E-1,9.697434082E0,9.700345644E0
4.902627667E0,2.314187622E-1,1.493893433E-1,9.823322296E0,9.827183358E0
4.912688667E0,2.312690735E-1,1.579216003E-1,9.859097900E0,9.863074370E0
4.922749667E0,2.029779053E-1,1.315763855E-1,9.786648560E0,9.789637501E0
4.932810667E0,2.046244812E-1,1.085243225E-1,9.759554901E0,9.762303036E0
4.942871667E0,1.968406677E-1,8.771759033E-2,9.858798523E0,9.861153530E0
4.952931667E0,1.896556091E-1,7.813751221E-2,9.868079224E0,9.870210853E0
4.962992667E0,2.022294617E-1,7.289840698E-2,9.677226105E0,9.679613423E0
4.973053667E0,2.299218750E-1,7.379653931E-2,9.766889648E0,9.769874278E0
4.983114667E0,2.264790344E-1,8.038284302E-2,9.879455566E0,9.882378076E0
4.993175667E0,1.942959595E-1,8.666976929E-2,9.767787781E0,9.770104436E0
5.003235667E0,1.977388000E-1,9.385482788E-2,9.689650269E0,9.692122146E0
5.013296667E0,2.206411743E-1,9.654922485E-2,9.819879456E0,9.822832423E0
5.023357667E0,2.270777893E-1,9.175918579E-2,9.833950195E0,9.836999569E0
5.033418667E0,2.064207458E-1,7.813751221E-2,9.729018402E0,9.731521673E0
5.043479667E0,2.007325745E-1,7.349716187E-2,9.746082916E0,9.748426930E0
5.053539667E0,2.177970886E-1,5.313949585E-2,9.822723541E0,9.825281530E0
5.063600667E0,2.167492676E-1,6.676116943E-2,9.868677979E0,9.871283723E0
5.073661667E0,2.035766602E-1,7.349716187E-2,9.711205444E0,9.713617064E0
5.083722667E0,2.031275940E-1,7.753875732E-2,9.756261749E0,9.758684153E0
5.093783667E0,2.001338196E-1,1.101708984E-1,9.887239380E0,9.889878347E0
5.103844667E0,2.067201233E-1,1.368154907E-1,9.788444824E0,9.791583312E0
5.113904667E0,2.104623413E-1,1.417552185E-1,9.756261749E0,9.759561069E0
5.123965667E0,2.067201233E-1,1.886077881E-1,9.852960663E0,9.856933597E0
5.134026667E0,2.219883728E-1,1.924996948E-1,9.802964630E0,9.807367155E0
5.144087667E0,2.146536255E-1,1.615141296E-1,9.693991241E0,9.697712575E0
5.154148667E0,2.258802795E-1,1.306782532E-1,9.779912567E0,9.783393508E0
5.164208667E0,2.399510193E-1,9.550140381E-2,9.909093933E0,9.912458806E0
5.174269667E0,2.487826538E-1,6.721023560E-2,9.875264282E0,9.878626153E0
5.184330667E0,2.180964661E-1,3.891906738E-2,9.798024902E0,9.800529208E0
5.194391667E0,2.023791504E-1,3.996688843E-2,9.836644592E0,9.838807423E0
5.204452667E0,1.983375549E-1,8.068222046E-2,9.862840118E0,9.865164094E0
5.214513667E0,2.037263489E-1,7.903564453E-2,9.758956146E0,9.761402365E0
5.224573667E0,2.056723022E-1,8.382568359E-2,9.759704590E0,9.762231380E0
5.234634667E0,2.171983337E-1,1.167572021E-1,9.859996033E0,9.863079089E0
5.244695667E0,2.086660767E-1,1.230441284E-1,9.849368134E0,9.852346625E0
5.254756667E0,1.806742859E-1,1.128652954E-1,9.691745911E0,9.694086887E0
5.264817667E0,1.812730408E-1,8.652008057E-2,9.769883423E0,9.771948001E0
5.274877667E0,1.932481384E-1,7.409591675E-2,9.822274475E0,9.824454739E0
5.284938667E0,1.938468933E-1,7.708969116E-2,9.737700348E0,9.739934677E0
5.294999667E0,1.919009399E-1,8.053253174E-2,9.711654510E0,9.713884125E0
5.305060667E0,2.182461548E-1,1.043330383E-1,9.777068481E0,9.780060575E0
5.315121667E0,2.188449097E-1,1.294807434E-1,9.800120544E0,9.803418845E0
5.325182667E0,2.146536255E-1,1.281335449E-1,9.731263733E0,9.734474214E0
5.335242667E0,2.174977112E-1,1.296304321E-1,9.762548676E0,9.765831554E0
5.345303667E0,2.272274780E-1,1.170565796E-1,9.864187317E0,9.867498467E0
5.355364667E0,2.170486450E-1,1.209484863E-1,9.787397003E0,9.790550482E0
5.365425667E0,2.119592285E-1,1.079255676E-1,9.771829376E0,9.774723730E0
5.375486667E0,2.071691895E-1,9.804611206E-2,9.853110352E0,9.855775754E0
5.385546667E0,2.151026917E-1,1.035845947E-1,9.867330780E0,9.870218623E0
5.395607667E0,2.128573608E-1,1.022373962E-1,9.775870972E0,9.778722514E0
5.405668667E0,2.297721863E-1,9.565109253E-2,9.774673462E0,9.777841565E0
5.415729667E0,2.326162720E-1,8.876541138E-2,9.877509613E0,9.880647033E0
5.425790667E0,2.106120300E-1,9.011260986E-2,9.845476227E0,9.848140933E0
5.435851667E0,1.922003174E-1,9.714797974E-2,9.741592255E0,9.743972411E0
5.445911667E0,1.939965820E-1,7.993377686E-2,9.804461517E0,9.806706365E0
5.455972667E0,2.088157654E-1,8.711883545E-2,9.897418213E0,9.900004091E0
5.466033667E0,2.136058044E-1,8.292755127E-2,9.811047821E0,9.813723237E0
5.476094667E0,2.133064270E-1,8.696914673E-2,9.730066223E0,9.732792609E0
5.486155667E0,2.131567383E-1,9.879455566E-2,9.824519806E0,9.827328507E0
5.496215667E0,1.872605896E-1,1.251397705E-1,9.802515564E0,9.805102645E0
5.506276667E0,1.824705505E-1,1.366658020E-1,9.702972565E0,9.705650397E0
5.516337667E0,1.827699280E-1,1.431024170E-1,9.707014160E0,9.709789238E0
5.526398667E0,2.194436646E-1,1.401086426E-1,9.849966888E0,9.853407211E0
5.536459667E0,2.438429260E-1,1.294807434E-1,9.834399261E0,9.838273907E0
5.546519667E0,2.387535095E-1,1.106199646E-1,9.732461243E0,9.736017762E0
5.556580667E0,2.200424194E-1,8.187973022E-2,9.832902374E0,9.835704960E0
5.566641667E0,1.814227295E-1,7.798782349E-2,9.816735992E0,9.818722007E0
5.576702667E0,1.865121460E-1,7.514373779E-2,9.745035095E0,9.747109437E0
5.586763667E0,2.170486450E-1,6.197113037E-2,9.763297119E0,9.765906060E0
5.596824667E0,2.305206299E-1,7.858657837E-2,9.828411713E0,9.831428808E0
5.606884667E0,2.300715637E-1,9.699829102E-2,9.839788055E0,9.842955378E0
5.616945667E0,2.005828857E-1,1.071771240E-1,9.762548676E0,9.765197237E0
5.627006667E0,1.639091492E-1,9.505233765E-2,9.773176575E0,9.775013121E0
5.637067667E0,1.757345581E-1,8.652008057E-2,9.847122803E0,9.849070812E0
5.647128667E0,2.125579834E-1,7.798782349E-2,9.813742218E0,9.816353667E0
5.657188667E0,2.281256104E-1,6.466552734E-2,9.722132721E0,9.725023782E0
5.667249667E0,2.207908630E-1,6.406677246E-2,9.851014709E0,9.853696969E0
5.677310667E0,2.098635864E-1,8.652008057E-2,9.842781830E0,9.845399057E0
5.687371667E0,1.850152588E-1,1.225950623E-1,9.682016144E0,9.684559711E0
5.697432667E0,1.917512512E-1,1.466949463E-1,9.794132996E0,9.797108200E0
5.707493667E0,2.377056885E-1,1.615141296E-1,9.869276733E0,9.873460085E0
5.717553667E0,2.372566223E-1,1.630110168E-1,9.830806732E0,9.835020300E0
5.727614667E0,2.079176331E-1,1.411564636E-1,9.745484161E0,9.748723836E0
5.737675667E0,2.020797729E-1,1.233435059E-1,9.795929260E0,9.798789717E0
5.747736667E0,1.950444031E-1,1.121168518E-1,9.874815216E0,9.877377590E0
5.757797667E0,2.083666992E-1,1.011895752E-1,9.783804474E0,9.786546173E0
5.767863542E0,2.228865051E-1,1.053808594E-1,9.768236847E0,9.771347636E0
5.777924542E0,2.293231201E-1,1.176553345E-1,9.830657043E0,9.834035274E0
5.787985542E0,2.215393066E-1,1.043330383E-1,9.857451324E0,9.860492465E0
5.798046542E0,2.134561157E-1,1.047821045E-1,9.775870972E0,9.778762501E0
5.808107542E0,1.872605896E-1,1.028361511E-1,9.776469727E0,9.778803716E0
5.818167542E0,1.866618347E-1,8.577163696E-2,9.849517822E0,9.851659796E0
5.828228542E0,2.134561157E-1,7.289840698E-2,9.758207703E0,9.760814272E0
5.838289542E0,2.230361938E-1,6.735992432E-2,9.712402954E0,9.715197046E0
5.848350542E0,2.249821472E-1,4.296066284E-2,9.792486420E0,9.795164770E0
5.858411542E0,2.154020691E-1,5.777984619E-2,9.813143463E0,9.815677317E0
5.868472542E0,2.052232361E-1,6.631210327E-2,9.798024902E0,9.800398250E0
5.878532542E0,1.871109009E-1,6.885681152E-2,9.731712799E0,9.733754967E0
5.888593542E0,1.875599670E-1,6.586303711E-2,9.758806458E0,9.760830915E0
5.898654542E0,2.116598511E-1,7.454498291E-2,9.836195526E0,9.838754966E0
5.908715542E0,1.948947144E-1,8.681945801E-2,9.758207703E0,9.760539900E0
5.918776542E0,1.869612122E-1,1.095721436E-1,9.770033112E0,9.772436111E0
5.928836542E0,2.082170105E-1,1.498384094E-1,9.819430389E0,9.822780617E0
5.938897542E0,2.035766602E-1,1.782792664E-1,9.805060272E0,9.808793702E0
5.948958542E0,1.989363098E-1,1.624122620E-1,9.738598480E0,9.741984077E0
5.959019542E0,2.143542480E-1,1.306782532E-1,9.809401245E0,9.812613176E0
5.969080542E0,2.427951050E-1,1.013392639E-1,9.895771637E0,9.899268428E0
5.979140542E0,2.218386841E-1,8.322692871E-2,9.829758911E0,9.832614066E0
5.989201542E0,1.980381775E-1,7.110214233E-2,9.749974823E0,9.752245059E0
5.999262542E0,2.053729248E-1,9.160949707E-2,9.834998016E0,9.837568618E0
6.009323542E0,2.167492676E-1,1.065783691E-1,9.844727783E0,9.847690304E0
6.019384542E0,2.201921082E-1,1.242416382E-1,9.718091125E0,9.721379309E0
6.029445542E0,2.451901245E-1,1.302291870E-1,9.841284943E0,9.845200209E0
6.039505542E0,2.269281006E-1,1.243913269E-1,9.870773621E0,9.874165354E0
6.049566542E0,2.095642090E-1,1.154100037E-1,9.795779572E0,9.798700630E0
6.059627542E0,1.739382935E-1,8.666976929E-2,9.743388519E0,9.745326368E0
6.069688542E0,1.845661926E-1,6.885681152E-2,9.811347198E0,9.813324604E0
6.079749542E0,2.119592285E-1,4.969665527E-2,9.821675720E0,9.824088274E0
6.089809542E0,1.986369324E-1,4.879852295E-2,9.766590271E0,9.768731926E0
6.099870542E0,2.026785278E-1,5.972579956E-2,9.724677429E0,9.726972646E0
6.109931542E0,1.992356873E-1,9.654922485E-2,9.820777588E0,9.823272827E0
6.119992542E0,1.983375549E-1,1.143621826E-1,9.818981323E0,9.821650102E0
6.130053542E0,2.109114075E-1,1.203497314E-1,9.754315796E0,9.757337973E0
6.140114542E0,2.055226135E-1,1.176553345E-1,9.770931244E0,9.773800678E0
6.150174542E0,2.146536255E-1,1.047821045E-1,9.839039612E0,9.841938628E0
6.160235542E0,2.137554932E-1,9.909393311E-2,9.756411438E0,9.759255872E0
6.170296542E0,1.930984497E-1,9.355545044E-2,9.722432098E0,9.724799512E0
6.180357542E0,2.062710571E-1,9.160949707E-2,9.850565643E0,9.853150945E0
6.190418542E0,2.237846375E-1,1.011895752E-1,9.821526031E0,9.824596301E0
6.200478542E0,2.154020691E-1,1.046324158E-1,9.743538208E0,9.746480534E0
6.210539542E0,2.222877502E-1,7.334747314E-2,9.834998016E0,9.837783169E0
6.220600542E0,2.025288391E-1,8.966354370E-2,9.882898407E0,9.885380033E0
6.230661542E0,2.004331970E-1,9.595046997E-2,9.734407196E0,9.736943228E0
6.240722542E0,1.803749084E-1,9.744735718E-2,9.738598480E0,9.740756205E0
6.250783542E0,1.959425354E-1,1.032852173E-1,9.812694397E0,9.815193969E0
